unixtime,lat,lon,crs,spd,mmsi,shipname
1403715657,48.22135833,-123.4450583,31.97,1.4,123460,MILLENIUM FALCON
1403715660,47.60657833,-122.4056383,9.28,1.79,123458,X-WING
1403715668,47.60657833,-122.4056383,9.28,1.79,123458,X-WING
1403715668,48.38743667,-123.3414633,28.97,2.67,123456,TIE-FIGHTER
1403715673,47.606525,-122.4040417,9.24,1.79,123458,X-WING
1403715673,48.1909,-123.4716833,12.2,1.51,123459,SLAVE I
1403715681,48.22254167,-123.44657,31.97,1.4,123460,MILLENIUM FALCON
1403715684,47.60648167,-122.40256,9.25,1.8,123458,X-WING
1403715686,48.19045,-123.4706167,12.2,1.51,123459,SLAVE I
1403715689,48.38827,-123.3449567,28.99,2.67,123456,TIE-FIGHTER
1403715691,47.60645833,-122.4018217,9.26,1.79,123458,X-WING
1403715693,48.22314,-123.4473167,31.99,1.4,123460,MILLENIUM FALCON
1403715697,48.19003333,-123.46965,12.2,1.51,123459,SLAVE I
1403715700,48.22343667,-123.447695,31.97,1.41,123460,MILLENIUM FALCON
1403715703,48.38881333,-123.3472267,28.98,2.67,123456,TIE-FIGHTER
1403715703,48.18981667,-123.4691167,12.2,1.51,123459,SLAVE I
1403715705,48.22373167,-123.448075,31.95,1.41,123460,MILLENIUM FALCON
1403715708,47.60639167,-122.3997217,9.32,1.81,123458,X-WING
1403715709,48.38911,-123.3484467,29,2.67,123456,TIE-FIGHTER
1403715709,48.18958333,-123.4685833,12.2,1.52,123459,SLAVE I
1403715711,48.38915,-123.34862,28.98,2.67,123456,TIE-FIGHTER
1403715718,48.38947333,-123.3500183,28.93,2.67,123456,TIE-FIGHTER
1403715721,48.18913333,-123.4675167,12.2,1.52,123459,SLAVE I
1403715733,47.60628333,-122.39664,9.31,1.8,123458,X-WING
1403715744,47.606235,-122.3951667,9.26,1.79,123458,X-WING
1403715747,48.22574333,-123.4508517,31.67,1.41,123460,MILLENIUM FALCON
1403715751,48.188,-123.4648167,12.2,1.53,123459,SLAVE I
1403715754,48.390975,-123.35647,28.93,2.66,123456,TIE-FIGHTER
1403715757,48.18776667,-123.4642833,12.2,1.53,123459,SLAVE I
1403715763,48.39130167,-123.3578633,28.95,2.66,123456,TIE-FIGHTER
1403715763,48.18753333,-123.46375,12.2,1.53,123459,SLAVE I
1403715766,48.22657333,-123.4520917,31.47,1.41,123460,MILLENIUM FALCON
1403715766,48.22657333,-123.4520917,31.47,1.41,123460,MILLENIUM FALCON
1403715768,47.60614833,-122.3923383,9.22,1.8,123458,X-WING
1403715769,48.1873,-123.4632,12.2,1.54,123459,SLAVE I
1403715771,48.39167333,-123.3592317,29.14,2.66,123456,TIE-FIGHTER
1403715771,48.22683167,-123.4525283,31.33,1.41,123460,MILLENIUM FALCON
1403715784,48.22735,-123.4534033,31.21,1.41,123460,MILLENIUM FALCON
1403715784,48.392355,-123.361605,29.32,2.66,123456,TIE-FIGHTER
1403715786,47.606085,-122.3901167,9.18,1.81,123458,X-WING
1403715787,48.18665,-123.4616833,12.2,1.52,123459,SLAVE I
1403715792,47.60606,-122.3892517,9.26,1.8,123458,X-WING
1403715801,48.22806833,-123.454665,31.02,1.41,123460,MILLENIUM FALCON
1403715807,48.22830667,-123.4551267,30.91,1.41,123460,MILLENIUM FALCON
1403715811,48.18576667,-123.45965,12.2,1.46,123459,SLAVE I
1403715817,48.39411167,-123.3669117,29.78,2.67,123456,TIE-FIGHTER
1403715817,48.18555,-123.45915,12.2,1.44,123459,SLAVE I
1403715822,47.60596167,-122.3856633,9.24,1.81,123458,X-WING
1403715825,48.39458,-123.368225,29.81,2.68,123456,TIE-FIGHTER
1403715826,48.22902167,-123.45663,30.62,1.4,123460,MILLENIUM FALCON
1403715830,48.18513333,-123.4581667,12.2,1.41,123459,SLAVE I
1403715831,48.22921167,-123.4570233,30.61,1.4,123460,MILLENIUM FALCON
1403715832,48.394995,-123.3693733,29.84,2.68,123456,TIE-FIGHTER
1403715837,48.18513333,-123.4581667,12.2,1.41,123459,SLAVE I
1403715840,47.60589333,-122.38343,9.22,1.81,123458,X-WING
1403715844,48.22974333,-123.45813,30.57,1.4,123460,MILLENIUM FALCON
1403715845,48.394995,-123.3693733,29.84,2.68,123456,TIE-FIGHTER
1403715845,48.394995,-123.3693733,29.84,2.68,123456,TIE-FIGHTER
1403715847,48.18443333,-123.4565833,12.3,1.37,123459,SLAVE I
1403715849,48.39594833,-123.3719983,29.84,2.69,123456,TIE-FIGHTER
1403715853,47.60585167,-122.3818183,9.19,1.81,123458,X-WING
1403715858,47.60584,-122.3813217,9.16,1.81,123458,X-WING
1403715861,48.396665,-123.3739767,29.85,2.7,123456,TIE-FIGHTER
1403715861,48.23037833,-123.4594917,30.48,1.41,123460,MILLENIUM FALCON
1403715867,48.23059667,-123.45998,30.43,1.41,123460,MILLENIUM FALCON
1403715868,48.397145,-123.3752983,29.85,2.71,123456,TIE-FIGHTER
1403715877,48.18345,-123.4543667,12.3,1.31,123459,SLAVE I
1403715880,48.39786667,-123.3772883,29.87,2.72,123456,TIE-FIGHTER
1403715883,48.18331667,-123.4540667,12.3,1.3,123459,SLAVE I
1403715885,48.39810833,-123.3779533,29.87,2.72,123456,TIE-FIGHTER
1403715889,48.18305,-123.4534667,12.3,1.29,123459,SLAVE I
1403715891,48.23140167,-123.461995,30.08,1.41,123460,MILLENIUM FALCON
1403715894,48.39877833,-123.3797733,29.88,2.72,123456,TIE-FIGHTER
1403715897,48.39890833,-123.3800983,29.93,2.72,123456,TIE-FIGHTER
1403715897,48.2316,-123.462505,30.05,1.41,123460,MILLENIUM FALCON
1403715900,47.60573833,-122.3761083,9.17,1.68,123458,X-WING
1403715901,48.18263333,-123.4526,12.4,1.28,123459,SLAVE I
1403715904,48.23180167,-123.46301,30.07,1.42,123460,MILLENIUM FALCON
1403715907,48.18245,-123.4521667,12.4,1.27,123459,SLAVE I
1403715910,48.39989167,-123.3823083,30.37,2.73,123456,TIE-FIGHTER
1403715913,47.60570833,-122.374635,9.16,1.65,123458,X-WING
